"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Grain moisture content - %|CO_321:0001198","Grain test weight - g/l|CO_321:0001210","Grain yield - kg/ha|CO_321:0001218","Heading time - Julian date (JD)|CO_321:0001233","Plant height - cm|CO_321:0001301","notes"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315803","IL2022-10232","22-10232","plot","323373","SI_Urb_23-890","1","1","890","27","20","test","","","","","14","673.23","7422.06","","","hd:N, npt, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315405","IL2022-13149","22-13149","plot","323767","SI_Urb_23-891","1","1","891","28","20","test","","","","","14","719.84","7393.73","","","hd:N, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314633","IL2022-9609","22-9609","plot","323120","SI_Urb_23-892","1","1","892","29","20","test","","","","","14","712.07","7337.07","","","hd:N, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321873","IL2022F4S-2104","","plot","322993","SI_Urb_23-893","1","2","893","30","20","test","","","","","14","732.79","5779.01","","","hd:N, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322281","IL2022F4S-16006","","plot","322423","SI_Urb_23-894","1","2","894","31","20","test","","","","","14","728.91","5788.45","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322070","IL2022F4S-6301","","plot","322727","SI_Urb_23-895","1","2","895","32","20","test","","","","","14","708.19","6902.7","","","hd:L, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322002","IL2022F4S-19708","","plot","322481","SI_Urb_23-896","1","2","896","33","20","test","","","","","14","708.19","6411.68","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321936","IL2022F4S-20504","","plot","323044","SI_Urb_23-897","1","2","897","34","20","test","","","","","14","662.88","3399.42","","","hd:N, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322088","IL2022F4S-6402","","plot","322741","SI_Urb_23-898","1","2","898","35","20","test","","","","","14","674.53","5042.47","","","hd:N, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321714","IL2022F4S-10102","","plot","323222","SI_Urb_23-899","1","2","899","36","20","test","","","","","14","781.99","5986.75","","","hd:N, obs:Excellent  (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314685","IL2022-23425","22-23425","plot","322446","SI_Urb_23-9","1","1","9","10","2","test","","","","","14","796.23","6081.18","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315841","IL2022-11508","22-11508","plot","323828","SI_Urb_23-90","1","1","90","8","3","test","","","","","14","796.23","7025.46","","","hd:E, thick, obs:Excellent  (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321774","IL2022F4S-6602","","plot","322686","SI_Urb_23-900","1","2","900","37","20","test","","","","","14","719.84","4815.84","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322213","IL2022F4S-14505","","plot","322745","SI_Urb_23-901","1","2","901","38","20","test","","","","","14","792.35","5316.31","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322204","IL2022F4S-13806","","plot","322943","SI_Urb_23-902","1","2","902","39","20","test","","","","","14","759.98","6902.7","","","hd:N, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321876","IL2022F4S-11902","","plot","322766","SI_Urb_23-903","1","2","903","40","20","test","","","","","14","793.64","5259.65","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321755","IL2022F4S-13802","","plot","322965","SI_Urb_23-904","1","2","904","41","20","test","","","","","14","769.04","4145.4","","","hd:E, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321932","IL2022F4S-19301","","plot","323367","SI_Urb_23-905","1","2","905","42","20","test","","","","","14","745.74","5212.44","","","hd:N, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321715","IL2022F4S-2002","","plot","323049","SI_Urb_23-906","1","2","906","43","20","test","","","","","14","763.86","4863.05","","","hd:N, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321862","IL2022F4S-6803","","plot","323387","SI_Urb_23-907","1","2","907","44","20","test","","","","","14","749.62","5155.78","","","hd:L, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322075","IL2022F4S-19706","","plot","323711","SI_Urb_23-908","1","2","908","45","20","test","","","","","14","771.63","5089.68","","","hd:L, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321769","IL2022F4S-906","","plot","322983","SI_Urb_23-909","1","2","909","46","20","test","","","","","14","750.92","3805.46","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315704","IL2022-11520","22-11520","plot","323625","SI_Urb_23-91","1","1","91","7","3","test","","","","","14","796.23","5694.02","","","hd:E, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321792","IL2022F4S-20506","","plot","322653","SI_Urb_23-910","1","2","910","47","20","test","","","","","14","737.97","4570.33","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321843","IL2022F4S-19309","","plot","323333","SI_Urb_23-911","1","2","911","48","20","test","","","","","14","757.39","5996.19","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322084","IL2022F4S-4202","","plot","323843","SI_Urb_23-912","1","2","912","49","20","test","","","","","14","758.68","4088.74","","","hd:N, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322272","IL2022F3S-22702","","plot","323616","SI_Urb_23-913","1","2","913","49","21","test","","","","","14","791.05","4910.27","","","hd:E, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321986","IL2022F4S-17605","","plot","323133","SI_Urb_23-914","1","2","914","48","21","test","","","","","14","776.81","6279.48","","","hd:L, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322276","IL2022F4S-4504","","plot","323249","SI_Urb_23-915","1","2","915","47","21","test","","","","","14","772.93","5259.65","","","hd:E, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321734","IL2022F3S-23501","","plot","323508","SI_Urb_23-916","1","2","916","46","21","test","","","","","14","767.75","4948.04","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322159","IL2022F4S-11503","","plot","323543","SI_Urb_23-917","1","2","917","45","21","test","","","","","14","767.75","5599.59","","","hd:L, full plot, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322013","IL2022F4S-9507","","plot","323128","SI_Urb_23-918","1","2","918","44","21","test","","","","","14","775.51","4976.37","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322089","IL2022F4S-8203","","plot","322756","SI_Urb_23-919","1","2","919","43","21","test","","","","","14","745.74","4570.33","","","hd:L, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315124","IL2022-16032","22-16032","plot","322761","SI_Urb_23-92","1","1","92","6","3","test","","","","","14","774.22","6147.28","","","obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321682","IL2022F4S-19204","","plot","323175","SI_Urb_23-920","1","2","920","42","21","test","","","","","14","783.28","5316.31","","","hd:E, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321768","IL2022F4S-18506","","plot","323676","SI_Urb_23-921","1","2","921","41","21","test","","","","","14","750.92","5760.12","","","hd:L, obs:Good (Operator: jrutkoski, Time: )"
